Date,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,ptt,owner
2015-10-21,91.8,8.2,0,0,0,0,0,0,141254,Camrin Braun
2015-10-22,67,32,1,0,0,0,0,0,141254,Camrin Braun
2015-10-23,82.69999999999999,17.299999999999997,0,0,0,0,0,0,141254,Camrin Braun
2015-10-24,77.8,22.299999999999997,0,0,0,0,0,0,141254,Camrin Braun
2015-10-25,56.5,42.5,1,0,0,0,0,0,141254,Camrin Braun
2015-10-26,52.6,46.4,1,0,0,0,0,0,141254,Camrin Braun
2015-10-27,32.6,52,15.3,0,0,0,0,0,141254,Camrin Braun
2015-10-29,45.900000000000006,53,1,0,0,0,0,0,141254,Camrin Braun
2015-10-30,21.9,67.7,9.4,1,0,0,0,0,141254,Camrin Braun
2015-10-31,2,59,23,10,5,1,0,0,141254,Camrin Braun
2015-11-01,23.299999999999997,50.5,13.1,12.1,1,0,0,0,141254,Camrin Braun
2015-11-02,9.2,58.199999999999996,10.2,17.3,5.1,0,0,0,141254,Camrin Braun
2015-11-03,32,44.3,8.2,14.4,1,0,0,0,141254,Camrin Braun
2015-11-05,43.900000000000006,47.900000000000006,4.1,4.1,0,0,0,0,141254,Camrin Braun
2015-11-06,21.700000000000003,62.9,6.2,7.2,2.1,0,0,0,141254,Camrin Braun
2015-11-07,37.9,43.2,4.2,10.5,4.2,0,0,0,141254,Camrin Braun
2015-11-08,53.1,32.7,5.1,6.1,3.1,0,0,0,141254,Camrin Braun
2015-11-09,28.900000000000002,46.400000000000006,7.2,9.3,7.2,1,0,0,141254,Camrin Braun
2015-11-10,30.200000000000003,42.7,11.5,11.5,4.2,0,0,0,141254,Camrin Braun
2015-11-11,30.2,33.3,9.4,20.8,5.2,1,0,0,141254,Camrin Braun
2015-11-12,25.700000000000003,24.700000000000003,20.6,22.7,6.2,0,0,0,141254,Camrin Braun
2015-11-13,30.9,28.9,8.2,21.6,10.3,0,0,0,141254,Camrin Braun
2015-11-14,18.5,40.2,16.5,22.7,2.1,0,0,0,141254,Camrin Braun
2015-11-15,16.7,34.4,13.5,27.1,8.3,0,0,0,141254,Camrin Braun
2015-11-16,24,26,16.7,27.1,6.3,0,0,0,141254,Camrin Braun
2015-11-17,4.1,22.6,9.3,37.1,25.8,1,0,0,141254,Camrin Braun
2015-11-18,43.3,40.2,4.1,10.3,2.1,0,0,0,141254,Camrin Braun
2015-11-19,63.2,18.4,3.1,11.2,4.1,0,0,0,141254,Camrin Braun
2015-11-20,31,29.900000000000002,13.4,16.5,9.3,0,0,0,141254,Camrin Braun
2015-11-21,29.900000000000002,26.8,15.5,22.7,5.2,0,0,0,141254,Camrin Braun
2015-11-22,28.6,24.5,10.2,18.4,17.3,1,0,0,141254,Camrin Braun
2015-11-23,18.8,34.4,11.5,22.9,11.5,1,0,0,141254,Camrin Braun
2015-11-24,14.7,24.200000000000003,24.2,17.9,11.6,7.4,0,0,141254,Camrin Braun
2015-11-25,9.3,10.299999999999999,45.4,27.8,6.2,1,0,0,141254,Camrin Braun
2015-11-26,10.3,10.299999999999999,42.3,34,2.1,1,0,0,141254,Camrin Braun
2015-11-28,22.7,43.3,21.6,11.3,1,0,0,0,141254,Camrin Braun
2015-11-29,12.2,12.2,45.9,25.5,3.1,1,0,0,141254,Camrin Braun
2015-11-30,23.8,15.4,35.1,15.5,5.2,4.1,1,0,141254,Camrin Braun
2015-12-01,19.4,23.5,44.9,12.2,0,0,0,0,141254,Camrin Braun
2015-12-02,32,36.1,20.6,11.3,0,0,0,0,141254,Camrin Braun
2015-12-03,27.8,34,16.5,18.6,3.1,0,0,0,141254,Camrin Braun
2015-12-04,56.7,18.5,10.3,8.2,5.2,1,0,0,141254,Camrin Braun
2015-12-05,64.3,30.599999999999998,4.1,1,0,0,0,0,141254,Camrin Braun
2015-12-06,58.199999999999996,28.599999999999998,11.2,1,1,0,0,0,141254,Camrin Braun
2015-12-07,59.2,21.5,15.3,4.1,0,0,0,0,141254,Camrin Braun
2015-12-08,17.700000000000003,22.9,11.5,25,18.8,4.2,0,0,141254,Camrin Braun
2015-12-09,11.2,15.299999999999999,18.4,31.6,22.4,1,0,0,141254,Camrin Braun
2015-12-10,16.5,19.6,17.5,34,12.4,0,0,0,141254,Camrin Braun
2015-12-11,22.4,15.299999999999999,9.2,26.5,20.4,5.1,1,0,141254,Camrin Braun
2015-12-12,27.299999999999997,21.2,10.1,23.2,17.2,1,0,0,141254,Camrin Braun
2015-12-13,26.8,20.6,12.4,28.9,11.3,0,0,0,141254,Camrin Braun
2015-12-14,37.900000000000006,13.7,13.7,16.8,17.9,0,0,0,141254,Camrin Braun
2015-12-15,26.8,14.399999999999999,7.2,24.7,25.8,1,0,0,141254,Camrin Braun
2015-12-17,37.1,19.5,11.3,13.4,17.5,1,0,0,141254,Camrin Braun
2015-12-19,45.800000000000004,17.7,15.6,15.6,5.2,0,0,0,141254,Camrin Braun
2015-12-23,47.4,24.7,4.1,11.3,11.3,1,0,0,141254,Camrin Braun
2015-12-24,29.2,33.4,9.4,16.7,9.4,2.1,0,0,141254,Camrin Braun
2015-12-27,36.4,33.3,9.4,9.4,11.5,0,0,0,141254,Camrin Braun
2015-12-28,44.8,27.1,7.3,10.4,8.3,2.1,0,0,141254,Camrin Braun
2015-12-29,20.6,12.4,20.6,35.1,5.2,6.2,0,0,141254,Camrin Braun
2015-12-30,29.200000000000003,28.1,13.5,13.5,12.5,3.1,0,0,141254,Camrin Braun
2015-12-31,15.8,27.400000000000002,13.7,29.5,8.4,2.1,3.2,0,141254,Camrin Braun
2016-01-01,17.9,13.7,11.6,16.8,23.2,3.2,8.4,5.3,141254,Camrin Braun
2016-01-02,22.099999999999998,15.8,8.4,11.6,16.8,7.4,5.3,12.6,141254,Camrin Braun
2016-01-03,11.8,12.899999999999999,10.8,17.2,24.7,6.5,6.5,9.7,141254,Camrin Braun
2016-01-04,14.7,20,9.5,16.8,11.6,7.4,11.6,8.4,141254,Camrin Braun
2016-01-05,32.6,28.5,6.1,6.1,8.2,5.1,6.1,7.1,141254,Camrin Braun
2016-01-06,3.2,14.9,23.4,22.3,5.3,5.3,6.4,19.1,141254,Camrin Braun
2016-01-07,3.2,25.5,22.3,21.3,2.1,2.1,3.2,20.2,141254,Camrin Braun
2016-01-08,16.9,26.299999999999997,7.4,11.6,6.3,4.2,8.4,18.9,141254,Camrin Braun
2016-01-11,75,9.4,4.2,9.4,2.1,0,0,0,141254,Camrin Braun
2016-01-12,56.699999999999996,24.8,8.2,8.2,2.1,0,0,0,141254,Camrin Braun
2016-01-13,33.7,21.099999999999998,14.7,16.8,13.7,0,0,0,141254,Camrin Braun
2016-01-15,6.2,30.200000000000003,16.7,19.8,26,1,0,0,141254,Camrin Braun
2016-01-16,15.4,21.7,20.6,26.8,11.3,3.1,1,0,141254,Camrin Braun
2016-01-18,65.6,15.600000000000001,5.2,11.5,2.1,0,0,0,141254,Camrin Braun
2016-01-19,44.900000000000006,32.599999999999994,19.4,3.1,0,0,0,0,141254,Camrin Braun
2016-01-21,20.4,31.6,32.7,13.3,1,1,0,0,141254,Camrin Braun
2016-01-24,15.3,24.5,29.6,20.4,9.2,1,0,0,141254,Camrin Braun
2016-01-26,23,19.8,25,25,6.3,1,0,0,141254,Camrin Braun
2016-01-27,41,26.299999999999997,17.9,6.3,6.3,2.1,0,0,141254,Camrin Braun
2016-01-29,41.3,41.2,4.1,8.2,5.2,0,0,0,141254,Camrin Braun
2016-02-01,100,0,0,0,0,0,0,0,141254,Camrin Braun
2016-02-02,100,0,0,0,0,0,0,0,141254,Camrin Braun
2016-02-04,100,0,0,0,0,0,0,0,141254,Camrin Braun
2016-02-05,100,0,0,0,0,0,0,0,141254,Camrin Braun
2015-10-14,65.6,34.4,0,0,0,0,0,0,141256,Camrin Braun
2015-10-15,73.5,26.5,0,0,0,0,0,0,141256,Camrin Braun
2015-10-16,90.9,9.2,0,0,0,0,0,0,141256,Camrin Braun
2015-10-17,33.4,65.7,1,0,0,0,0,0,141256,Camrin Braun
2015-10-18,51.5,45.5,2,1,0,0,0,0,141256,Camrin Braun
2015-10-20,67.3,30.599999999999998,2,0,0,0,0,0,141256,Camrin Braun
2015-10-21,83.8,15.1,1,0,0,0,0,0,141256,Camrin Braun
2015-10-22,40.8,52.099999999999994,7.1,0,0,0,0,0,141256,Camrin Braun
2015-10-23,60.2,38.7,1,0,0,0,0,0,141256,Camrin Braun
2015-10-25,28.5,57.1,12.2,1,1,0,0,0,141256,Camrin Braun
2015-10-26,0,32.3,50.5,17.2,0,0,0,0,141256,Camrin Braun
2015-10-27,2,23.4,38.8,27.6,6.1,1,1,0,141256,Camrin Braun
2015-10-28,25,26.1,18.8,20.8,9.4,0,0,0,141256,Camrin Braun
2015-10-29,32.300000000000004,16.6,20.8,22.9,2.1,2.1,2.1,1,141256,Camrin Braun
2015-10-30,44.9,10.2,4.1,40.8,0,0,0,0,141256,Camrin Braun
2015-10-31,11.6,42.099999999999994,6.3,10.5,28.4,1.1,0,0,141256,Camrin Braun
2015-11-01,31.2,33.3,17.7,8.3,9.4,0,0,0,141256,Camrin Braun
2015-11-06,53.6,17.6,8.2,19.6,1,0,0,0,141256,Camrin Braun
2015-11-07,28.8,36,10.3,23.7,1,0,0,0,141256,Camrin Braun
2015-11-10,50.5,37.1,7.2,5.2,0,0,0,0,141256,Camrin Braun
2015-11-11,41.7,18.8,16.7,11.5,11.5,0,0,0,141256,Camrin Braun
2015-11-12,51.1,26,8.3,10.4,4.2,0,0,0,141256,Camrin Braun
2015-11-13,56.7,22.700000000000003,14.4,5.2,1,0,0,0,141256,Camrin Braun
2015-11-19,57.7,11.3,13.4,14.4,3.1,0,0,0,141256,Camrin Braun
2015-11-20,53.099999999999994,7.300000000000001,10.4,17.7,11.5,0,0,0,141256,Camrin Braun
2015-11-21,41.699999999999996,14.600000000000001,11.5,24,8.3,0,0,0,141256,Camrin Braun
2015-11-24,15.3,4.1,7.1,22.4,17.3,1,1,31.6,141256,Camrin Braun
2015-11-26,37.9,2.2,21.1,15.8,20,1.1,2.1,0,141256,Camrin Braun
2015-11-27,20.8,3.1,5.2,22.9,20.8,2.1,3.1,21.9,141256,Camrin Braun
2015-11-29,11.7,5.300000000000001,21.3,24.5,2.1,2.1,3.2,29.8,141256,Camrin Braun
2015-11-30,16.5,8.2,10.3,29.9,2.1,2.1,2.1,28.8,141256,Camrin Braun
2015-12-01,11.4,13.4,17.5,18.6,2.1,2.1,3.1,31.9,141256,Camrin Braun
2015-12-03,11.600000000000001,18.9,10.5,27.4,2.1,8.4,2.1,18.9,141256,Camrin Braun
2015-12-04,21.099999999999998,23.2,10.5,14.7,6.3,16.8,1.1,6.3,141256,Camrin Braun
2015-12-05,33.4,11.8,11.8,16.1,2.2,4.3,3.2,17.2,141256,Camrin Braun
2015-12-06,31.6,12.7,12.6,18.9,4.2,2.1,3.2,14.7,141256,Camrin Braun
2015-12-07,10.6,9.5,8.5,30.9,2.1,3.2,4.3,30.9,141256,Camrin Braun
2015-12-08,29.700000000000003,14.3,6.6,20.9,2.2,2.2,2.2,22,141256,Camrin Braun
2015-12-13,30.6,7.4,5.3,40,3.2,4.2,2.1,7.4,141256,Camrin Braun
2015-12-14,22.099999999999998,10.600000000000001,4.2,36.8,4.2,10.5,8.4,3.2,141256,Camrin Braun
2015-12-16,24,18.700000000000003,5.2,27.1,2.1,1,2.1,19.8,141256,Camrin Braun
2015-12-17,28.1,13.5,8.3,28.1,2.1,2.1,2.1,15.6,141256,Camrin Braun
2015-12-21,37.5,5.2,12.5,17.7,17.7,4.2,1,4.2,141256,Camrin Braun
2015-12-22,30.9,3.1,6.2,21.6,27.8,6.2,1,3.1,141256,Camrin Braun
2015-12-23,33,3.1,4.1,14.4,30.9,6.2,2.1,6.2,141256,Camrin Braun
2015-12-25,41.6,2,4.2,8.3,24,9.4,2.1,8.3,141256,Camrin Braun
2015-12-27,40.6,3.1,3.1,11.5,31.3,5.2,3.1,2.1,141256,Camrin Braun
2015-12-28,35.1,3.1,2.1,15.5,29.9,10.3,3.1,1,141256,Camrin Braun
2015-12-30,34.800000000000004,6.300000000000001,4.2,20,24.2,8.4,2.1,0,141256,Camrin Braun
2015-12-31,35.1,11.3,8.2,27.8,9.3,7.2,1,0,141256,Camrin Braun
2016-01-01,37.7,7.5,7.5,31.2,1.1,1.1,3.2,10.8,141256,Camrin Braun
2016-01-02,28.2,5.5,13,32.6,2.2,2.2,2.2,14.1,141256,Camrin Braun
2016-01-03,42.300000000000004,11.3,10.3,33,3.1,0,0,0,141256,Camrin Braun
2016-01-06,34.3,14.6,10.4,25,2.1,1,2.1,10.4,141256,Camrin Braun
2016-01-08,38.6,5.2,15.6,35.4,2.1,1,2.1,0,141256,Camrin Braun
2016-01-09,17.7,8.3,11.5,35.4,2.1,3.1,3.1,18.7,141256,Camrin Braun
2016-01-10,36.5,10.8,10.8,28,4.3,3.2,2.2,4.300000000000001,141256,Camrin Braun
2016-01-11,32.699999999999996,11.600000000000001,6.3,34.7,1.1,2.1,1.1,10.5,141256,Camrin Braun
2016-01-12,34.7,13.299999999999999,6.1,29.6,1,1,1,13.2,141256,Camrin Braun
2016-01-14,27.4,7.4,8.4,36.8,2.1,1.1,1.1,15.8,141256,Camrin Braun
2016-01-20,31.2,5.2,15.6,18.8,14.6,3.1,4.2,7.3,141256,Camrin Braun
2016-01-21,18.8,12.5,17.7,8.3,27.1,1,2.1,12.5,141256,Camrin Braun
2016-01-23,22.400000000000002,6.4,17,8.5,34,2.1,1.1,8.5,141256,Camrin Braun
2016-01-25,40.4,6.4,6.4,8.5,29.8,5.3,2.1,1.1,141256,Camrin Braun
2016-01-27,26.8,19.6,17.5,9.3,26.8,0,0,0,141256,Camrin Braun
2016-01-28,40.2,11.299999999999999,6.2,12.4,22.7,1,1,5.2,141256,Camrin Braun
2016-01-30,40.599999999999994,8.4,4.2,16.7,25,1,1,3.1,141256,Camrin Braun
2016-02-01,52,6.2,9.2,12.2,18.4,1,1,0,141256,Camrin Braun
2016-02-02,29.8,8.6,20.2,22.3,12.8,1.1,1.1,4.300000000000001,141256,Camrin Braun
2016-02-03,26.8,19.5,17.5,29.9,6.2,0,0,0,141256,Camrin Braun
2016-02-04,30.599999999999998,15.8,4.2,31.6,5.3,2.1,2.1,8.4,141256,Camrin Braun
2016-02-05,16.9,14.8,22.1,35.8,6.3,1.1,1.1,2.1,141256,Camrin Braun
2016-02-09,27.1,24,20.8,21.9,4.2,2.1,0,0,141256,Camrin Braun
2016-02-10,30.1,14,20.4,17.2,4.3,3.2,2.2,8.6,141256,Camrin Braun
2016-02-12,36.900000000000006,4.2,2.1,3.2,1.1,2.1,2.1,48.400000000000006,141256,Camrin Braun
2016-02-17,5.4,6.5,4.3,33.3,3.2,2.2,4.3,40.8,141256,Camrin Braun
2016-02-18,10.6,5.300000000000001,4.3,23.4,9.6,3.2,3.2,40.400000000000006,141256,Camrin Braun
2016-02-19,13.7,7.4,4.2,22.1,5.3,8.4,15.8,23.2,141256,Camrin Braun
2016-02-22,12.7,10.6,3.2,17,8.5,3.2,3.2,41.5,141256,Camrin Braun
2016-02-24,66.6,27.099999999999998,2.1,3.1,1,0,0,0,141256,Camrin Braun
2015-10-14,86.6,13.4,0,0,0,0,0,0,141259,Camrin Braun
2015-10-15,85.69999999999999,13.299999999999999,1,0,0,0,0,0,141259,Camrin Braun
2015-10-18,91.80000000000001,7.1,1,0,0,0,0,0,141259,Camrin Braun
2015-10-21,48,38.8,9.2,3.1,1,0,0,0,141259,Camrin Braun
2015-10-22,23.7,29.900000000000002,16.5,14.4,14.4,1,0,0,141259,Camrin Braun
2015-10-25,29.200000000000003,26.1,20.8,8.3,14.6,1,0,0,141259,Camrin Braun
2015-10-28,43.1,17.9,10.5,12.6,9.5,6.3,0,0,141259,Camrin Braun
2015-10-30,46.3,34.8,7.4,6.3,2.1,1.1,2.1,0,141259,Camrin Braun
2015-11-01,11.299999999999999,37.1,17.5,11.3,22.7,0,0,0,141259,Camrin Braun
2015-11-02,26.099999999999998,10.4,19.8,27.1,15.6,1,0,0,141259,Camrin Braun
2015-11-05,36.1,11.299999999999999,17.5,12.4,21.6,1,0,0,141259,Camrin Braun
2015-11-06,27.1,25,16.7,9.4,16.7,5.2,0,0,141259,Camrin Braun
2015-11-08,38.1,25.700000000000003,16.5,13.4,4.1,1,1,0,141259,Camrin Braun
2015-11-09,71.1,21.6,4.1,2.1,1,0,0,0,141259,Camrin Braun
2015-11-10,37.1,30.9,7.2,7.2,10.3,6.2,1,0,141259,Camrin Braun
2015-11-11,35.4,23,13.5,11.5,14.6,2.1,0,0,141259,Camrin Braun
2015-11-12,31.6,25.2,8.4,8.4,15.8,7.4,1.1,2.1,141259,Camrin Braun
2015-11-13,27.1,22.9,14.6,8.3,22.9,4.2,0,0,141259,Camrin Braun
2015-11-14,23.700000000000003,25.8,15.5,12.4,22.7,0,0,0,141259,Camrin Braun
2015-11-15,42.699999999999996,20.8,17.7,10.4,8.3,0,0,0,141259,Camrin Braun
2015-11-19,54.1,14.299999999999999,20.4,8.2,2,1,0,0,141259,Camrin Braun
2015-11-20,55.2,17.7,20.8,4.2,2.1,0,0,0,141259,Camrin Braun
2015-11-21,64.2,10.2,14.3,6.1,5.1,0,0,0,141259,Camrin Braun
2015-11-23,39.8,24.5,25.5,9.2,1,0,0,0,141259,Camrin Braun
2015-11-27,46.300000000000004,11.6,13.7,14.7,12.6,1.1,0,0,141259,Camrin Braun
2015-12-02,14.8,14.8,30.5,29.5,5.3,4.2,1.1,0,141259,Camrin Braun
2015-12-06,43.300000000000004,16.5,24.7,11.3,1,2.1,1,0,141259,Camrin Braun
2015-12-07,24.2,13.7,31.6,24.2,4.2,2.1,0,0,141259,Camrin Braun
2015-12-11,36,8.3,21.6,16.5,12.4,5.2,0,0,141259,Camrin Braun
2015-12-12,56.2,5.2,4.2,14.6,17.7,2.1,0,0,141259,Camrin Braun
2015-12-13,50.5,10.3,11.3,7.2,10.3,9.3,1,0,141259,Camrin Braun
2015-12-14,85.39999999999999,7.300000000000001,4.2,1,2.1,0,0,0,141259,Camrin Braun
2015-12-16,87.6,7.199999999999999,3.1,2.1,0,0,0,0,141259,Camrin Braun
2015-12-17,72.6,3.2,3.2,8.4,3.2,4.2,5.3,0,141259,Camrin Braun
2015-12-20,20.700000000000003,6.199999999999999,19.6,24.7,9.3,8.2,11.3,0,141259,Camrin Braun
2015-12-21,32.3,7.300000000000001,12.5,25,6.3,10.4,3.1,3.1,141259,Camrin Braun
2015-12-25,21.1,4.300000000000001,9.5,31.6,11.6,11.6,10.5,0,141259,Camrin Braun
2015-12-26,9.5,3.2,16.8,29.5,12.6,14.7,7.4,6.3,141259,Camrin Braun
2015-12-27,21.700000000000003,5.1,13.4,29.9,9.3,14.4,6.2,0,141259,Camrin Braun
2015-12-31,19.8,11.4,15.6,26,5.2,12.5,9.4,0,141259,Camrin Braun
2016-01-04,21.8,4.1,7.3,26,9.4,11.5,10.4,9.4,141259,Camrin Braun
2016-01-05,19,6.4,9.5,29.5,9.5,11.6,9.5,5.3,141259,Camrin Braun
2016-01-06,13.7,5.300000000000001,8.4,23.2,9.5,10.5,16.8,12.6,141259,Camrin Braun
2016-01-07,23.2,8.5,8.4,21.1,9.5,6.3,11.6,11.6,141259,Camrin Braun
2016-01-09,29.1,7.3,7.3,24,7.3,5.2,7.3,12.5,141259,Camrin Braun
2016-01-10,54.800000000000004,5.300000000000001,5.3,15.8,8.4,2.1,3.2,5.3,141259,Camrin Braun
2016-01-12,39.5,3.1,7.3,22.9,17.7,1,2.1,6.2,141259,Camrin Braun
2016-01-15,21.8,4.1,6.3,35.4,7.3,6.3,12.5,6.3,141259,Camrin Braun
2016-01-16,21.200000000000003,3.2,12.8,34,9.6,5.3,7.4,6.4,141259,Camrin Braun
2016-01-17,26,6.2,10.4,28.1,5.2,5.2,4.2,14.6,141259,Camrin Braun
2016-01-19,42.6,12.8,7.4,22.3,2.1,3.2,6.4,3.2,141259,Camrin Braun
2016-01-21,49,6.300000000000001,15.6,14.6,3.1,3.1,4.2,4.2,141259,Camrin Braun
2016-01-23,39,6.300000000000001,5.3,14.7,3.2,4.2,11.6,15.8,141259,Camrin Braun
2016-01-24,39.6,5.2,8.3,16.7,6.3,7.3,8.3,8.3,141259,Camrin Braun
2016-01-26,34.4,2,4.2,32.3,7.3,2.1,6.3,11.5,141259,Camrin Braun
2016-01-27,65.6,2,1,4.2,9.4,3.1,10.4,4.2,141259,Camrin Braun
2016-01-28,55.800000000000004,2.2,1.1,17.9,8.4,4.2,4.2,6.3,141259,Camrin Braun
2016-01-29,45.400000000000006,2,2.1,18.6,8.2,5.2,17.5,1,141259,Camrin Braun
2016-02-02,39.2,2,2.1,22.7,28.9,4.1,1,0,141259,Camrin Braun
2016-02-03,72.5,2,1,7.1,11.2,5.1,1,0,141259,Camrin Braun
2016-02-04,53.6,2,1,13.1,15.2,10.1,4,1,141259,Camrin Braun
2016-02-07,82,2,1,2,3,9,1,0,141259,Camrin Braun
2016-02-10,90.9,3,1,1,1,3,0,0,141259,Camrin Braun
2016-02-11,98,2,0,0,0,0,0,0,141259,Camrin Braun
2016-02-12,81.6,8.2,7.1,3.1,0,0,0,0,141259,Camrin Braun
2016-02-16,70.8,2,1,16.7,2.1,3.1,3.1,1,141259,Camrin Braun
2016-02-17,71.1,2,1,15.5,3.1,1,5.2,1,141259,Camrin Braun
2016-02-19,95,3,1,1,0,0,0,0,141259,Camrin Braun
2016-02-21,90.89999999999999,3,1,2,2,1,0,0,141259,Camrin Braun
2016-02-22,83.8,2,1,5.1,2,2,3,1,141259,Camrin Braun
2016-02-23,91.9,2,1,1,1,2,1,0,141259,Camrin Braun
2016-02-24,72.89999999999999,2,1,3.1,4.2,9.4,6.3,1,141259,Camrin Braun
2016-02-25,50,2,2.1,35.4,5.2,2.1,3.1,0,141259,Camrin Braun
2016-02-26,98,2,0,0,0,0,0,0,141259,Camrin Braun
2016-02-27,89.80000000000001,3,1,1,1,1,2,1,141259,Camrin Braun
2016-03-02,88.80000000000001,2,1,1,2,1,4.1,0,141259,Camrin Braun
2016-03-03,89.7,3.1,1,1,1,3.1,1,0,141259,Camrin Braun
